student_id,student_name,gender,age,department,semester,city,family_income_group,attendance_percentage,login_count,hours_studied_online,videos_watched,assignments_submitted,quiz_attempts,discussion_posts,ai_tool_usage_count,subject,internal_marks,practical_marks,final_exam_marks,total_marks,grade,cgpa,technical_skill_score,aptitude_score,communication_score,interview_score,internship_completed,placement_status,package_lpa,performance_label
100733,Student_100733,Male,18,AIML,2,Nashik,Low,59.05,8,36.52,5,6,2,0,1,NLP,17.35,17.42,47.25,48.25,C,4.93,47.67,60.34,25.38,34.42,No,Not Placed,0,Poor
100734,Student_100734,Female,25,AIML,3,Nashik,Low,76.36,25,50.71,16,4,6,4,5,NLP,16.26,24.9,63.83,60.71,B,5.95,74.13,86.88,33.63,75.33,No,Not Placed,0,Average
100735,Student_100735,Female,22,AIML,8,Kolhapur,Upper Middle,71.78,29,36.29,15,4,5,5,1,Deep Learning,25.31,25.12,60.19,65.83,B,6.49,55.89,48.56,25.6,53.02,Yes,Not Placed,0,Average
100736,Student_100736,Female,19,AIML,5,Pune,Lower Middle,95.11,63,49.88,30,12,14,8,9,Apache Spark,24.55,20.84,76.9,70.76,A,7.34,53.56,64.26,68.56,58.85,Yes,Placed,6.41,Good
100737,Student_100737,Other,24,IT,7,Pune,High,78.22,14,16.49,23,8,10,1,7,NLP,14.24,13.2,42.52,40.74,C,4.0,23.56,28.27,55.2,30.84,No,Not Placed,0,Poor
100738,Student_100738,Female,19,ECE,1,Thane,Lower Middle,74.07,41,60.04,20,8,7,4,8,Apache Spark,34.34,21.38,,79.9,A,7.51,67.48,74.35,66.71,68.04,No,Not Placed,0,Good
100739,Student_100739,Male,22,IT,4,Thane,Lower Middle,68.19,30,15.75,15,5,15,3,4,Deep Learning,25.37,9.14,45.51,47.88,C,5.04,25.43,,28.96,13.18,Yes,Not Placed,0,Poor
100740,Student_100740,Other,19,Data Science,3,Satara,High,65.91,0,24.76,8,3,4,0,0,Statistics,20.93,18.77,73.49,64.96,B,6.8,74.74,89.61,9.13,54.08,Yes,Placed,13.96,Average
100741,Student_100741,Female,18,AIML,2,Nagpur,High,81.97,50,48.41,22,10,11,7,7,Apache Spark,29.69,28.91,66.98,75.03,A,7.48,50.38,67.6,62.9,42.12,No,Not Placed,0,Good
100742,Student_100742,Female,25,CSE,8,Thane,Middle,54.61,25,0,12,6,7,0,1,NLP,0,6.74,25.57,17.28,C,2.01,12.48,15.65,23.69,4.88,No,Not Placed,0,Poor
100743,Student_100743,Male,22,CSE,2,Nagpur,Upper Middle,78.93,38,54.21,25,8,10,2,5,NLP,40,30,84.86,92.43,A+,9.71,100,59.59,42.14,70.73,No,Placed,9.12,Excellent
100744,Student_100744,Male,24,IT,3,Mumbai,Middle,60.21,31,31.27,12,4,6,5,2,NLP,16.38,12.27,36.67,38.8,C,3.76,35.11,46.67,39.35,24.1,Yes,Not Placed,0,Poor
100745,Student_100745,,23,AIML,2,Kolhapur,Low,75.43,47,51.95,29,8,10,4,8,NLP,29.03,29.54,68.07,75.5,A,7.51,64.32,58.71,58.98,57.03,Yes,Placed,3.83,Good
100746,Student_100746,Other,20,ECE,2,Pune,Low,86.61,49,65.52,18,10,14,2,9,Big Data,22.47,7.61,48.15,46.0,C,4.38,40.71,25.67,72.79,51.49,No,Not Placed,0,Poor
100747,Student_100747,Male,21,AIML,6,Kolhapur,Middle,88.09,56,62.13,39,12,19,9,16,NLP,27.89,18.81,87.11,77.01,A,7.34,83.62,54.73,60.69,79.64,No,Placed,13.81,Good
100748,Student_100748,Other,23,AIML,1,Kolhapur,Middle,61.61,37,54.17,22,12,10,5,5,NLP,27.4,11.12,74.09,65.01,B,6.66,52.7,59.36,59.95,96.52,No,Not Placed,0,Average
100749,Student_100749,Female,18,ECE,2,Kolhapur,Lower Middle,71.6,29,36.01,11,5,9,4,5,Machine Learning,35.48,29.01,79.26,85.58,A+,8.36,77.07,63.3,64.58,78.04,No,Placed,13.03,Excellent
100750,Student_100750,Male,19,ECE,8,Thane,Upper Middle,72.26,38,46.49,,4,8,10,4,NLP,17.32,24.46,47.05,52.82,C,5.53,50.09,42.7,60.49,51.76,No,Not Placed,0,Poor
100751,Student_100751,Male,24,Cyber Security,7,Satara,High,69.6,15,16.42,0,3,6,3,5,NLP,33.4,23.29,63.69,72.42,A,7.24,55.52,85.99,40.82,47.81,No,Not Placed,0,Good
100752,Student_100752,Female,21,Cyber Security,1,Kolhapur,Low,76.51,40,65.89,17,9,12,5,4,Big Data,37.69,24.59,80.05,84.69,A,8.56,60.53,61.63,44.82,53.87,No,Not Placed,0,Good
100753,Student_100753,Male,22,AIML,2,Satara,Lower Middle,64.91,6,2.13,6,5,6,0,4,Statistics,12.76,17.75,28.25,35.53,C,3.62,30.47,44.86,40.64,22.23,Yes,Not Placed,0,Poor
100754,Student_100754,Male,19,CSE,5,Pune,Lower Middle,59.68,27,0,8,6,4,2,2,NLP,17.31,15.44,52.13,49.33,C,4.86,29.16,23.83,60.84,26.17,No,Not Placed,0,Poor
100755,Student_100755,Male,21,Cyber Security,3,Pune,High,62.19,6,41.67,23,9,10,6,8,Statistics,17.97,19.02,36.27,44.29,C,4.34,17.15,30.98,32.61,40.43,No,Not Placed,0,Poor
100756,Student_100756,Female,23,Data Science,5,Mumbai,Upper Middle,84.39,26,35.93,10,5,8,4,5,NLP,28.21,21.11,76.14,73.3,A,7.26,57.7,68.12,54.14,54.71,No,Not Placed,0,Good
100757,Student_100757,Male,21,Data Science,1,Mumbai,Lower Middle,85.68,35,63.12,21,10,11,2,8,Machine Learning,40,27.92,97.36,97.29,A+,10,75.65,58.18,65.07,76.43,No,Placed,6.76,Excellent
100758,Student_100758,Male,22,ECE,5,Satara,High,79.47,28,42.25,12,8,7,2,4,Deep Learning,19.27,18.38,43.77,48.59,C,4.83,55.47,46.45,49.77,75.53,No,Not Placed,0,Poor
100759,Student_100759,Female,20,AIML,5,Kolhapur,High,76.22,52,69.49,26,8,13,7,6,Machine Learning,17.78,19.09,62.12,57.13,B,6.07,47.52,36.52,46.03,16.49,No,Not Placed,0,Average
100760,Student_100760,Female,18,Data Science,8,Thane,High,84.71,39,45.95,24,9,11,6,4,Statistics,13.44,14.62,40.25,39.95,C,4.58,15.53,28.19,74.93,,Yes,Not Placed,0,Poor
100761,Student_100761,Male,18,ECE,7,Mumbai,Lower Middle,71.67,29,24.29,,6,5,5,4,NLP,22.37,18.3,52.55,55.25,B,5.62,40.08,52.02,30.4,14.56,No,Not Placed,0,Average
100762,Student_100762,Other,21,IT,4,Kolhapur,Middle,63.15,22,10.01,15,3,6,1,1,Deep Learning,1.8,6.14,35.53,23.21,C,2.56,23.48,24.33,23.61,8.22,Yes,Not Placed,0,Poor
100763,Student_100763,Other,18,ECE,5,Pune,High,61.27,35,22.56,22,6,11,3,5,Statistics,24.15,13.47,51.34,52.76,C,5.4,64.8,36.56,45.01,35.24,Yes,Not Placed,0,Poor
100764,Student_100764,Male,23,Data Science,8,Satara,Lower Middle,96.19,40,56.37,29,10,14,4,7,Big Data,22.14,20.54,73.85,67.23,B,7.07,55.45,60.59,80.26,71.61,No,Placed,3.95,Average
100765,Student_100765,Other,22,IT,4,Satara,Upper Middle,84.94,60,47.74,35,12,15,7,13,Machine Learning,27.36,24.79,62.37,68.23,B,6.91,52.23,40.11,62.87,69.57,No,Not Placed,0,Average
100766,Student_100766,Male,22,Cyber Security,6,Nagpur,High,98,62,89.38,34,12,19,11,13,NLP,40,23.85,92.3,92.05,A+,9.23,100,78.68,,78.81,Yes,Placed,4.82,Excellent
100767,Student_100767,Other,22,CSE,7,Mumbai,Middle,78.55,13,23.25,3,7,9,2,2,NLP,33.68,22.97,48.17,64.66,B,6.45,59.52,47.81,41.09,56.0,Yes,Not Placed,0,Average
100768,Student_100768,Female,25,Cyber Security,5,Nagpur,Low,78.43,40,31.62,23,10,10,5,10,Machine Learning,17.7,19.22,34.62,43.4,C,4.56,36.99,48.78,52.38,51.44,Yes,Not Placed,0,Poor
100769,Student_100769,Female,22,CSE,7,Kolhapur,Lower Middle,89.67,36,49.85,24,8,13,5,9,Deep Learning,21.38,16.12,57.15,55.36,B,5.63,44.75,40.36,66.48,50.49,Yes,Not Placed,0,Average
100770,Student_100770,Female,24,CSE,2,Nagpur,High,45.24,13,0,10,4,6,2,0,Big Data,4.23,9.15,14.48,16.52,C,1.76,,0,23.86,13.45,No,Not Placed,0,Poor
100771,Student_100771,Male,19,Data Science,8,Mumbai,Middle,76.73,43,56.02,20,10,12,5,9,Statistics,38.42,30,91.57,94.6,A+,8.96,79.27,80.1,46.73,69.9,Yes,Placed,7.53,Excellent
100772,Student_100772,Female,20,Data Science,3,Satara,Upper Middle,78.31,54,77.8,33,9,16,5,7,Deep Learning,40,29.39,86.34,92.77,A+,9.35,63.25,56.35,81.3,83.29,Yes,Placed,3.88,Excellent
100773,Student_100773,Male,19,ECE,6,Nashik,Low,93.13,68,74.55,32,12,16,7,11,NLP,33.52,22.25,93.0,86.47,A+,8.8,80.07,67.02,66.53,58.1,Yes,Placed,12.13,Excellent
100774,Student_100774,Female,23,ECE,7,Thane,Middle,72.76,34,39.48,18,7,10,8,9,Big Data,23.61,23.08,65.04,65.61,B,6.35,58.52,52.47,61.43,64.19,No,Not Placed,0,Average
100775,Student_100775,Female,23,ECE,6,Mumbai,High,76.65,35,36.69,18,8,13,4,10,Machine Learning,15.67,19.87,54.11,52.06,C,5.73,61.62,53.03,48.22,48.72,No,Not Placed,0,Poor
100776,Student_100776,Female,18,AIML,5,Satara,Middle,59.04,45,34.89,26,8,13,5,7,Statistics,11.2,12.06,36.88,34.88,C,3.35,40.64,35.14,53.57,36.11,Yes,Not Placed,0,Poor
100777,Student_100777,Other,24,Data Science,6,Nagpur,Lower Middle,66.13,20,27.64,13,6,5,0,1,Machine Learning,5.49,0.45,20.19,14.52,C,1.61,23.6,43.28,66.93,4.62,No,Not Placed,0,Poor
100778,Student_100778,Male,24,IT,1,Nashik,Lower Middle,54.06,17,15.71,11,6,5,1,9,Deep Learning,20.28,22.04,59.3,59.55,B,6.2,43.46,74.96,45.25,46.1,Yes,Not Placed,0,Average
100779,Student_100779,Female,22,AIML,1,Satara,Lower Middle,80.83,44,62.44,29,11,6,4,8,Statistics,32.61,17.98,67.03,69.96,B,6.65,81.85,80.14,55.06,91.86,No,Not Placed,0,Average
100780,Student_100780,Female,24,Data Science,2,Nashik,Middle,77.53,24,32.74,23,10,13,5,7,Deep Learning,20.48,12.04,48.1,47.44,C,4.46,43.01,45.58,54.02,23.02,No,Not Placed,0,Poor
100781,Student_100781,Female,22,Data Science,3,Kolhapur,Lower Middle,59.68,46,31.24,16,8,7,3,7,Apache Spark,15.86,14.59,44.81,44.03,C,4.41,33.1,62.44,49.58,39.92,No,Not Placed,0,Poor
100782,Student_100782,Female,18,AIML,1,Kolhapur,High,71.07,29,27.97,25,7,9,4,5,Apache Spark,13.74,14.28,38.81,39.23,C,3.75,29.52,9.09,49.62,1.42,No,Not Placed,0,Poor
100783,Student_100783,Male,20,Cyber Security,8,Mumbai,Upper Middle,74.03,14,45.31,10,10,6,4,4,NLP,32.41,30,83.98,86.3,A+,8.65,92.99,72.9,53.24,75.91,Yes,Not Placed,0,Excellent
100784,Student_100784,Other,20,Cyber Security,4,Satara,Middle,84.86,32,40.47,23,5,9,4,5,Deep Learning,33.2,28.52,77.23,82.53,A,8.0,67.34,58.58,58.53,64.96,No,Not Placed,0,Good
100785,Student_100785,Male,23,ECE,3,Nashik,Upper Middle,77.05,52,64.08,35,12,16,6,10,Apache Spark,24.42,18.83,60.57,61.15,B,5.96,,35.0,77.24,97.32,Yes,Placed,45,Average
100786,Student_100786,Other,19,Data Science,1,Satara,Low,74.47,56,29.9,18,7,12,6,7,NLP,14.31,7.25,53.56,42.35,C,4.41,15.47,25.79,63.2,27.32,No,Not Placed,0,Poor
100787,Student_100787,Female,20,Data Science,8,Mumbai,Low,82.18,30,21.23,10,5,8,1,5,Deep Learning,22.71,21.72,59.2,61.12,B,6.35,55.96,42.16,37.21,26.47,No,Not Placed,0,Average
100788,Student_100788,Female,22,IT,4,Kolhapur,Upper Middle,78.81,45,52.12,25,10,9,4,11,Machine Learning,29.74,21.35,67.56,70.32,A,6.94,51.97,47.09,67.18,38.28,Yes,Not Placed,0,Good
100789,Student_100789,Female,20,CSE,4,Nagpur,Low,71.26,42,8.56,13,8,7,3,5,Statistics,5.12,21.29,42.69,39.38,C,3.71,32.38,20.82,58.21,19.44,Yes,Not Placed,0,Poor
100790,Student_100790,Female,24,AIML,7,Kolhapur,High,86.72,61,82.0,40,12,21,9,15,Deep Learning,40,28.42,76.15,87.02,A+,8.64,66.14,37.47,86.37,55.68,No,Not Placed,0,Excellent
100791,Student_100791,Male,19,Cyber Security,4,Thane,Low,80.6,39,51.39,21,12,9,5,8,Big Data,19.47,11.96,31.93,38.54,C,4.11,30.4,33.57,63.28,43.13,No,Not Placed,0,Poor
100792,Student_100792,Female,23,CSE,2,Kolhapur,Middle,63.95,23,39.72,7,4,7,1,0,Apache Spark,23.42,25.72,52.71,61.07,B,5.82,47.1,59.38,37.97,33.66,No,Not Placed,0,Average
100793,Student_100793,Other,18,ECE,4,Kolhapur,Lower Middle,,30,42.22,6,4,3,3,6,Apache Spark,40,30,77.73,88.86,A+,9.18,100,92.95,21.79,56.42,Yes,Placed,6.16,Excellent
100794,Student_100794,Female,24,ECE,2,Nashik,Upper Middle,68.23,13,22.6,9,5,5,2,1,Statistics,20.44,22.72,45.96,53.46,C,5.2,44.88,68.61,32.08,42.46,No,Not Placed,0,Poor
100795,Student_100795,Female,25,Cyber Security,1,Satara,Lower Middle,94.72,50,70.11,33,12,14,6,10,Statistics,39.86,27.67,74.55,85.62,A+,8.57,87.12,56.3,58.51,54.18,No,Not Placed,0,Excellent
100796,Student_100796,Other,23,IT,7,Nagpur,Middle,74.89,36,67.93,30,6,12,4,7,Machine Learning,27.53,18.21,64.12,64.85,B,6.86,68.86,47.85,29.97,32.58,No,Not Placed,0,Average
100797,Student_100797,Male,24,Cyber Security,8,Kolhapur,Middle,79.93,51,87.6,22,9,12,9,9,Apache Spark,,30,81.98,88.16,A+,8.54,76.8,95.9,49.27,55.6,No,Placed,5.56,Excellent
100798,Student_100798,Female,23,AIML,8,Nashik,Upper Middle,62.96,20,36.43,16,5,8,2,4,NLP,16.59,19.18,56.29,53.37,C,5.12,52.55,35.23,20.84,,No,Not Placed,0,Poor
100799,Student_100799,Other,18,Cyber Security,2,Kolhapur,Lower Middle,91.45,80,73.79,31,12,17,7,13,Statistics,25.93,25.47,80.17,76.51,A,7.57,85.08,55.3,93.99,65.91,No,Placed,10.03,Good
100800,Student_100800,Other,19,Data Science,1,Nagpur,Lower Middle,67.76,24,25.68,16,8,4,3,6,Machine Learning,10.3,6.4,24.12,24.05,C,2.21,0,5.59,67.17,15.62,No,Not Placed,0,Poor
100801,Student_100801,Other,24,Cyber Security,2,Pune,High,87.79,56,81.98,28,12,12,8,13,Deep Learning,35.42,25.78,83.39,85.44,A+,8.82,77.58,59.39,61.94,54.33,Yes,Placed,12.49,Excellent
100802,Student_100802,Male,23,CSE,6,Nashik,Lower Middle,74.84,41,75.8,28,9,12,6,7,Deep Learning,27.38,15.32,60.63,61.07,B,6.3,52.95,35.65,60.01,58.69,Yes,Placed,3.61,Average
100803,Student_100803,Female,22,CSE,8,Thane,Middle,79.89,39,6.81,28,10,8,6,4,Apache Spark,25.26,20.67,61.74,63.6,B,6.51,28.12,53.37,52.34,34.73,No,Not Placed,0,Average
100804,Student_100804,Other,22,ECE,4,Thane,High,84.54,45,73.74,25,9,14,7,9,Statistics,18.36,16.68,49.6,49.69,C,4.99,,10.65,64.38,27.97,No,Not Placed,0,Poor
100805,Student_100805,Male,21,IT,4,Nagpur,Upper Middle,53.8,19,18.56,10,6,5,0,2,NLP,6.71,16.87,53.63,43.1,C,4.54,48.83,78.82,38.91,8.92,No,Not Placed,0,Poor
100806,Student_100806,Female,20,CSE,2,Nagpur,Middle,68.91,15,18.51,9,6,8,0,2,Deep Learning,13.05,13.69,,40.72,C,4.02,59.97,63.08,23.12,31.84,No,Not Placed,0,Poor
100807,Student_100807,Male,20,ECE,3,Pune,High,60.51,30,29.06,10,1,2,3,5,NLP,16.55,20.67,40.88,46.64,C,4.48,24.81,50.4,49.41,13.13,Yes,Not Placed,0,Poor
100808,Student_100808,Other,24,Cyber Security,7,Satara,High,59.63,19,20.18,10,3,6,5,3,Big Data,22.26,16.63,36.7,46.13,C,4.77,51.01,80.7,41.96,37.07,No,Not Placed,0,Poor
100809,Student_100809,Female,24,Cyber Security,8,Satara,Upper Middle,65.87,8,41.21,12,7,6,4,1,Statistics,,30,62.16,70.15,A,7.19,81.68,41.96,15.63,57.63,No,Not Placed,0,Good
100810,Student_100810,Male,25,IT,2,Thane,Lower Middle,79.01,41,59.8,31,10,11,7,8,Apache Spark,21.51,15.29,70.96,61.81,B,6.0,55.41,32.77,91.6,61.06,No,Not Placed,0,Average
100811,Student_100811,Female,22,Cyber Security,2,Satara,Upper Middle,68.27,39,70.17,23,9,12,5,9,Machine Learning,26.01,20.28,,64.97,B,6.48,59.99,49.11,47.59,85.16,No,Placed,3.8,Average
100812,Student_100812,Other,24,Data Science,1,Mumbai,Low,76.87,30,48.85,16,11,12,6,11,Big Data,26.68,25.49,56.06,65.04,B,6.45,55.51,,55.05,50.02,No,Not Placed,0,Average
100813,Student_100813,Male,19,CSE,7,Satara,High,76.34,30,43.01,19,9,9,7,9,Statistics,17.17,22.21,78.27,66.81,B,6.8,64.65,47.58,47.78,80.68,No,Not Placed,0,Average
100814,Student_100814,Male,22,IT,7,Thane,Low,67.84,29,23.96,17,9,10,3,10,Big Data,31.01,20.15,47.07,60.23,B,6.02,43.24,50.52,53.84,43.72,No,Not Placed,0,Average
100815,Student_100815,Other,18,ECE,7,,Lower Middle,72.66,46,46.63,27,8,12,3,11,Big Data,26.2,21.07,65.92,66.65,B,6.77,50.02,68.26,49.15,60.83,Yes,Not Placed,0,Average
100816,Student_100816,Other,22,Cyber Security,2,Nagpur,Low,83.32,33,70.94,24,8,14,4,8,NLP,38.67,30,83.78,90.9,A+,8.93,90.98,71.15,79.76,69.36,Yes,Placed,13.41,Excellent
100817,Student_100817,Female,22,Cyber Security,1,Satara,Low,98,52,87.19,41,11,20,8,10,Deep Learning,40,30,100,100.0,A+,10,100,57.59,85.55,100,Yes,Placed,10.39,Excellent
100818,Student_100818,Other,20,CSE,2,Kolhapur,Low,67.38,29,15.59,18,6,8,0,4,Machine Learning,22.97,17.89,62.16,60.23,B,5.85,44.06,,63.94,54.28,No,Not Placed,0,Average
100819,Student_100819,Female,22,Data Science,8,Nashik,Low,75.58,44,64.9,32,11,11,6,7,NLP,22.12,23.3,70.31,67.28,B,6.34,58.41,49.41,72.07,48.56,Yes,Not Placed,0,Average
100820,Student_100820,Male,19,Data Science,6,Pune,High,76.04,23,35.15,,6,7,2,1,Big Data,17.09,25.57,59.53,59.63,B,6.37,45.08,66.75,27.98,24.33,No,Not Placed,0,Average
100821,Student_100821,Female,19,IT,8,,Low,78.02,37,33.73,27,8,10,5,4,NLP,18.38,16.76,47.73,48.82,C,4.64,32.03,16.3,75.97,42.5,No,Not Placed,0,Poor
100822,Student_100822,Male,21,ECE,1,Kolhapur,Middle,75.52,44,50.85,18,9,11,5,5,NLP,18.11,18.06,52.1,51.67,C,4.83,65.39,61.92,46.94,39.5,No,Not Placed,0,Poor
100823,Student_100823,Other,24,ECE,8,Nashik,Lower Middle,75.08,24,29.19,8,7,9,5,4,Apache Spark,30.27,23.09,54.2,65.19,B,7.03,65.3,47.43,53.96,41.45,No,Not Placed,0,Average
100824,Student_100824,Female,18,Cyber Security,3,Mumbai,Lower Middle,79.37,41,42.99,22,9,9,3,6,Deep Learning,25.01,22.7,67.04,67.42,B,6.63,45.85,56.46,81.07,44.29,Yes,Not Placed,0,Average
100825,Student_100825,Other,24,IT,7,Nagpur,Low,60.36,22,27.8,16,6,8,1,4,Statistics,21.57,23.22,59.97,61.64,B,5.91,72.37,64.83,50.46,33.42,No,Not Placed,0,Average
100826,Student_100826,Female,19,CSE,3,Mumbai,,71.77,37,50.41,21,8,10,4,5,NLP,30.47,23.45,67.91,72.44,A,7.04,60.88,56.84,43.33,62.99,No,Not Placed,0,Good
100827,Student_100827,Male,24,ECE,4,Kolhapur,Upper Middle,80.95,43,56.26,27,12,18,9,8,Deep Learning,11.59,9.37,49.7,39.79,C,3.99,33.0,,81.81,47.92,Yes,Not Placed,0,Poor
100828,Student_100828,Other,22,Cyber Security,4,Pune,Upper Middle,78.27,45,,20,5,10,3,6,Deep Learning,18.5,19.09,54.16,53.68,C,5.87,50.3,59.98,31.74,31.52,No,Not Placed,0,Poor
100829,Student_100829,Female,21,Data Science,2,Nashik,Middle,46.35,31,26.97,12,6,8,0,0,Big Data,9.63,4.02,28.4,24.1,C,2.32,18.68,20.11,32.3,35.53,No,Not Placed,0,Poor
100830,Student_100830,Female,22,Cyber Security,2,Nashik,High,69.17,16,42.93,12,4,8,6,2,Apache Spark,27.84,24.55,73.65,74.08,A,7.49,72.62,84.32,48.21,93.51,Yes,Not Placed,0,Good
100831,Student_100831,Male,18,AIML,1,Thane,Middle,82.57,43,48.17,14,9,9,6,6,Deep Learning,32.46,27.55,77.52,81.46,A,8.19,73.72,68.23,46.67,72.22,No,Placed,13.4,Good
100832,Student_100832,Female,20,IT,1,Pune,Middle,72.08,52,71.34,19,8,11,6,10,Big Data,35.23,19.97,62.65,71.07,A,7.15,56.8,59.15,86.73,48.48,No,Placed,12.96,Good
100833,Student_100833,Female,24,Data Science,3,Kolhapur,Low,81.84,24,54.09,18,8,10,2,4,NLP,35.53,21.58,81.19,81.63,A,8.32,74.65,81.16,56.21,53.35,Yes,Placed,6.79,Good
100834,Student_100834,Male,23,Cyber Security,4,Nagpur,Upper Middle,69.85,36,36.15,15,7,11,3,3,Statistics,15.84,13.25,49.27,45.35,C,4.46,32.08,46.57,39.18,41.75,Yes,Not Placed,0,Poor
100835,Student_100835,Other,18,AIML,5,Satara,,69.51,56,,28,8,13,8,9,Apache Spark,27.08,24.89,77.57,75.69,A,7.66,57.87,52.44,64.69,46.71,No,Not Placed,0,Good
100836,Student_100836,Male,21,CSE,5,Nagpur,Upper Middle,82.13,31,53.4,14,5,11,0,3,Machine Learning,24.79,29.34,66.61,71.46,A,7.03,49.75,84.51,30.49,59.63,No,Placed,5.32,Good
100837,Student_100837,Female,25,IT,3,Nashik,Upper Middle,69.4,34,18.56,20,9,6,10,2,Deep Learning,11.78,7.68,54.66,41.29,C,3.92,57.27,37.68,36.61,23.5,No,Not Placed,0,Poor
100838,Student_100838,Other,18,Cyber Security,7,Pune,Upper Middle,81.07,64,73.58,37,12,14,10,12,Deep Learning,26.15,27.53,84.82,80.38,A,7.9,34.29,33.17,68.57,59.51,No,Not Placed,0,Good
100839,Student_100839,Other,20,IT,3,Nashik,High,72.62,60,60.84,30,9,13,6,8,Statistics,,24.66,59.56,65.0,B,6.62,61.43,58.09,40.98,65.03,Yes,Not Placed,0,Average
100840,Student_100840,Female,18,Cyber Security,7,Mumbai,Middle,91.11,60,48.97,21,8,12,4,8,Machine Learning,39.78,30,74.05,86.86,A+,8.29,82.06,63.71,59.71,66.69,No,Placed,11.44,Excellent
100841,Student_100841,Other,18,Data Science,5,Nashik,Middle,63.37,15,16.84,22,9,10,0,6,Statistics,9.36,17.25,28.01,32.53,C,2.93,11.87,24.75,,8.01,No,Not Placed,0,Poor
100842,Student_100842,Female,25,CSE,6,Mumbai,Middle,72.62,42,54.34,16,11,10,2,8,Machine Learning,30.63,21.88,,77.15,A,7.97,69.72,69.08,37.14,75.95,Yes,Not Placed,0,Good
100843,Student_100843,Male,12,ECE,5,Nashik,Low,78.03,46,32.01,16,6,7,5,4,Statistics,13.23,20.76,56.32,51.93,C,5.27,25.25,52.47,32.11,25.21,No,Not Placed,0,Poor
100844,Student_100844,Female,25,ECE,8,Nagpur,High,70.24,36,29.94,16,5,8,2,7,Machine Learning,10.25,12.36,30.27,31.06,C,3.07,30.28,16.96,52.13,17.29,No,Not Placed,0,Poor
100845,Student_100845,Female,22,Cyber Security,2,Nashik,Lower Middle,90.1,52,52.92,31,9,18,8,13,Deep Learning,27.78,12.48,50.62,54.46,C,5.71,28.84,36.42,78.44,44.89,Yes,Placed,13.71,Poor
100846,Student_100846,Female,24,ECE,1,Thane,Middle,66.01,32,27.5,15,7,11,5,3,Apache Spark,21.95,14.25,64.09,58.0,B,5.84,54.66,48.63,55.7,33.16,No,Not Placed,0,Average
100847,Student_100847,Female,21,ECE,6,,Middle,64.02,23,33.41,,5,8,4,6,Machine Learning,22.97,17.96,62.29,60.35,B,6.01,59.51,67.19,43.67,64.53,No,Not Placed,0,Average
100848,Student_100848,Male,25,ECE,8,Thane,Middle,65.49,25,44.24,14,5,8,3,1,NLP,38.99,20.92,73.17,79.77,A,7.99,74.3,88.16,51.08,52.62,No,Placed,7.93,Good
100849,Student_100849,Female,20,ECE,8,Nagpur,High,74.09,50,35.03,21,10,10,4,7,Statistics,25.11,20.06,68.48,66.45,B,6.9,44.32,28.7,63.16,60.01,No,Not Placed,0,Average
100850,Student_100850,Male,20,IT,2,Nashik,Lower Middle,59.95,39,44.53,14,3,11,1,2,Machine Learning,11.22,17.72,55.3,47.88,C,4.9,54.92,57.37,43.95,62.25,No,Not Placed,0,Poor
100851,Student_100851,Female,23,CSE,3,Mumbai,Low,77.1,41,54.09,19,6,6,3,2,Big Data,,22.88,75.98,82.93,A,8.31,78.57,56.93,42.28,67.59,No,Placed,8.85,Good
100852,Student_100852,Female,22,ECE,5,Thane,Low,81.87,41,50.63,29,9,13,6,9,Big Data,28.89,10.67,50.82,54.19,C,5.41,48.03,32.85,57.07,54.7,No,Not Placed,0,Poor
100853,Student_100853,Female,19,CSE,8,Thane,Middle,78.87,33,30.46,13,7,7,4,7,Statistics,25.67,12.45,55.27,55.18,B,6.01,35.11,34.6,53.36,16.59,No,Not Placed,0,Average
100854,Student_100854,Other,24,AIML,8,Mumbai,High,97.98,58,75.76,35,12,18,10,11,Machine Learning,33.46,16.87,75.43,74.06,A,7.11,70.84,35.52,88.08,78.79,No,Placed,3.94,Good
100855,Student_100855,Other,24,CSE,2,Pune,Lower Middle,93.94,52,71.23,28,12,13,7,6,Machine Learning,28.09,28.13,77.91,78.78,A,7.86,86.0,50.41,78.73,100,Yes,Placed,5.99,Good
100856,Student_100856,Male,20,AIML,4,Thane,Low,65.14,25,0.6,6,5,6,3,5,Apache Spark,8.02,6.75,46.91,33.97,C,3.35,45.8,40.84,56.57,21.85,No,Not Placed,0,Poor
100857,Student_100857,Male,18,Data Science,3,Nagpur,Upper Middle,62.72,26,23.41,,6,8,0,0,Statistics,14.37,11.55,55.6,46.28,C,4.61,48.7,50.56,39.74,56.82,No,Not Placed,0,Poor
100858,Student_100858,Female,23,Data Science,4,Thane,Lower Middle,64.53,33,33.48,,7,10,5,5,Machine Learning,11.44,13.7,51.59,43.51,C,4.42,29.05,32.46,45.66,29.4,No,Not Placed,0,Poor
100859,Student_100859,Other,20,CSE,1,Nagpur,Lower Middle,73.21,39,23.6,19,8,7,3,8,Statistics,21.57,13.74,21.37,36.02,C,3.54,21.45,39.52,55.64,32.31,No,Not Placed,0,Poor
100860,Student_100860,Female,23,IT,7,Nagpur,Middle,73.77,59,57.02,27,10,14,5,8,NLP,32.66,21.27,53.28,65.32,B,6.38,72.6,55.05,70.15,38.09,Yes,Placed,9.38,Average
